time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1784098658610343000,71.88734301757812,15,1.2000000476837158,2.7321016788482666,5.639999866485596,3.2309114933013916,249,77.69999694824219,1.51953,41.1902917
1784098659610344000,72.88734399414062,11.300000190734863,1.2000000476837158,2.7421016693115234,5.639999866485596,4.113659858703613,271,77.69999694824219,1.51948,41.190295
1784098660610345000,73.88734497070313,7.099999904632568,1.100000023841858,2.7521016597747803,5.619999885559082,5.318624496459961,288,77.69999694824219,1.5194217,41.1903067
1784098661610345700,74.887345703125,6.5,1.2000000476837158,2.762101650238037,5.599999904632568,6.346525192260742,297,77.69999694824219,1.5193567,41.1903367
1784098662610346500,75.88734643554687,7.599999904632568,1.600000023841858,2.772101879119873,5.599999904632568,6.866394519805908,311,77.69999694824219,1.5193,41.19037
1784098663610347500,76.88734741210938,7,1.399999976158142,2.78210186958313,5.960000038146973,7.466560363769531,328,77.69999694824219,1.5192567,41.1904233
1784098664610348500,77.8873486328125,4.900000095367432,1.2000000476837158,2.7921018600463867,6.019999980926514,8.26077651977539,337,77.69999694824219,1.5192183,41.190495
1784098665610349300,78.88734936523437,4.099999904632568,1.2000000476837158,2.8021018505096436,6.099999904632568,8.598434448242188,341,77.69999694824219,1.5191817,41.19056
1784098666610350000,79.88735009765625,3.5999999046325684,1.2000000476837158,2.8121018409729004,6.159999847412109,8.937122344970703,342,77.69999694824219,1.5191483,41.1906283
1784098667610351000,80.88735107421876,3,1,2.8221018314361572,6.21999979019165,9.492506980895996,342,77.69999694824219,1.519115,41.1907
1784098668610352000,81.88735205078125,3.0999999046325684,1.100000023841858,2.832101821899414,5.920000076293945,9.943918228149414,343,77.69999694824219,1.5190833,41.1907817
1784098669610352600,82.8873525390625,2.5,1,2.842101812362671,5.860000133514404,10.199735641479492,344,77.69999694824219,1.51905,41.190865
1784098670610353700,83.88735375976563,3.200000047683716,1.100000023841858,2.8521018028259277,5.820000171661377,11.296608924865723,343,77.69999694824219,1.5190117,41.1909583
1784098671610354700,84.88735473632812,2.4000000953674316,1.2000000476837158,2.8621017932891846,5.840000152587891,13.419322967529297,344,77.69999694824219,1.51897,41.191065
1784098672610355500,85.88735546875,1.7999999523162842,1.100000023841858,2.8721017837524414,5.900000095367432,15.048418998718262,344,77.69999694824219,1.518925,41.1911883
