Timestamp_ms,Escenario,Modo,Calidad,Satelites,Pos_X,Pos_Y,Pos_Z,Vel_X,Vel_Y,Vel_Z,Rumbo,CrossTrack_m,AlongTrack_m,OdomFault,HealthScore,HealthMode,PowerState,ShutdownLatched,WaypointCount,BspBus,RadioDroppedPackets,Imu_Valid,Imu_Accel_X,Imu_Accel_Y,Imu_Accel_Z,Imu_Gyro_X,Imu_Gyro_Y,Imu_Gyro_Z,Gnss_Fix,Gnss_Lat,Gnss_Lon,Gnss_Alt,Gnss_Speed,Gnss_Course,Ekf_Active,Ekf_Outlier,Gnss_NIS,Gnss_Innov_N,Gnss_Innov_E,Gnss_Innov_D,Gnss_Accept_Count,Gnss_Reject_Count,Gnss_Update_Accepted,Ekf_Bias_Ax,Ekf_Bias_Ay,Ekf_Bias_Az,Ekf_Bias_Gx,Ekf_Bias_Gy,Ekf_Bias_Gz,Ekf_Att_Roll,Ekf_Att_Pitch,Ekf_Att_Yaw,Ekf_P_PosN,Ekf_P_PosE,Ekf_P_PosD,Ekf_P_VelN,Ekf_P_VelE,Ekf_P_VelD,Ekf_P_Roll,Ekf_P_Pitch,Ekf_P_Yaw,Ekf_P_BiasAx,Ekf_P_BiasAy,Ekf_P_BiasAz,Ekf_P_BiasGx,Ekf_P_BiasGy,Ekf_P_BiasGz,Desired_Heading,Desired_Speed,Desired_Climb,CrossTrack_Signed_m,Mission_State,Active_WP,Return_Home,Loop_us,Missed_Ticks,Max_Loop_us,Temperature_C
16100,CLEAN,GPS,0.850000,10,41.38655090,2.16921973,13.2185,-7.735179,2.868710,156.874115,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.545988,-0.008563,9.823394,-0.001817,-0.000518,0.099517,1,41.38655090,2.16921973,13.2185,8.250000,159.6519,1,0,0.496051,-1.189720,-0.540516,1.240345,130,32,1,-0.838629,0.629571,1.466989,-0.005724,-0.140343,-0.039342,0.109094,0.568432,0.948059,0.773173,0.846414,0.598772,1.025287,1.490312,0.494623,0.293508,0.104449,0.563032,0.438667,0.446058,0.163828,0.030915,0.022891,0.076135,0.000000,0.000000,0.000000,0.0000,2,1,0,13,0,44,25.00
16200,CLEAN,GPS,0.850000,10,41.38654327,2.16922283,13.2531,-7.735179,2.868710,157.856308,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.555641,-0.001911,9.821908,-0.001714,-0.000643,0.099521,1,41.38654327,2.16922283,13.2531,8.250000,159.6519,1,0,0.522226,-1.237907,-0.570751,1.250016,131,32,1,-0.835197,0.619758,1.459533,-0.006044,-0.138502,-0.038450,0.110314,0.566442,0.946543,0.773094,0.850427,0.598353,1.026002,1.500875,0.495370,0.292124,0.104472,0.557878,0.438135,0.445580,0.163078,0.030196,0.022608,0.075300,0.000000,0.000000,0.000000,0.0000,2,1,0,10,0,44,25.00
16300,CLEAN,GPS,0.850000,10,41.38653564,2.16922569,13.2239,-7.735179,2.868710,158.838608,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.544337,-0.001432,9.822943,-0.001591,-0.000762,0.099526,1,41.38653564,2.16922569,13.2239,8.250000,159.6519,1,0,0.577031,-1.283241,-0.617172,1.323773,132,32,1,-0.831594,0.609553,1.452012,-0.006407,-0.136585,-0.037455,0.111367,0.563961,0.943848,0.773018,0.854254,0.597994,1.026537,1.509776,0.496047,0.290355,0.104464,0.552329,0.437637,0.445107,0.162335,0.029474,0.022327,0.074423,0.000000,0.000000,0.000000,0.0000,2,1,0,9,0,44,25.00
16400,CLEAN,GPS,0.850000,10,41.38652802,2.16922855,13.1773,-7.735179,2.868710,159.821045,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.551693,-0.003867,9.824421,-0.001448,-0.000875,0.099532,1,41.38652802,2.16922855,13.1773,8.250000,159.6519,1,0,0.638244,-1.325829,-0.657181,1.410824,133,32,1,-0.827833,0.599021,1.444360,-0.006798,-0.134601,-0.036382,0.112264,0.561012,0.940222,0.772936,0.857860,0.597690,1.026664,1.516845,0.496626,0.288222,0.104422,0.546421,0.437171,0.444641,0.161597,0.028753,0.022050,0.073507,0.000000,0.000000,0.000000,0.0000,2,1,0,9,0,44,25.00
16500,CLEAN,GPS,0.850000,10,41.38652039,2.16923237,13.2226,-7.735179,2.868710,160.800247,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.542772,-0.007343,9.791992,-0.001288,-0.000981,0.099538,1,41.38652039,2.16923237,13.2226,8.250000,159.6519,1,0,0.641353,-1.365631,-0.611561,1.400965,134,32,1,-0.824731,0.588407,1.436989,-0.007014,-0.132663,-0.035602,0.112986,0.557934,0.939191,0.772840,0.861210,0.597436,1.026230,1.521983,0.497095,0.285749,0.104345,0.540193,0.436738,0.444181,0.160865,0.028036,0.021776,0.072557,0.000000,0.000000,0.000000,0.0000,2,1,0,10,0,44,25.00
16600,CLEAN,GPS,0.850000,10,41.38651276,2.16923618,13.1589,-7.735179,2.868710,161.781448,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.548989,-0.018178,9.812062,-0.001112,-0.001079,0.099546,1,41.38651276,2.16923618,13.1589,8.250000,159.6519,1,0,0.694697,-1.402138,-0.571262,1.501156,135,32,1,-0.821864,0.577803,1.429271,-0.007086,-0.130752,-0.035092,0.113547,0.554664,0.940583,0.772714,0.864272,0.597224,1.025465,1.525625,0.497479,0.282966,0.104233,0.533685,0.436338,0.443728,0.160137,0.027326,0.021507,0.071580,0.000000,0.000000,0.000000,0.0000,2,1,0,9,0,44,25.00
16700,CLEAN,GPS,0.850000,10,41.38650513,2.16924047,13.2221,-7.735179,2.868710,162.760635,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.541126,-0.015111,9.791848,-0.000923,-0.001168,0.099554,1,41.38650513,2.16924047,13.2221,8.250000,159.6519,1,0,0.681647,-1.434967,-0.495850,1.468760,136,32,1,-0.819779,0.567254,1.421882,-0.006934,-0.128929,-0.035004,0.113926,0.551430,0.945884,0.772556,0.867033,0.597052,1.024410,1.527281,0.497760,0.279901,0.104087,0.526938,0.435969,0.443281,0.159413,0.026628,0.021243,0.070581,0.000000,0.000000,0.000000,0.0000,2,1,0,9,0,44,25.00
16800,CLEAN,GPS,0.850000,10,41.38649750,2.16924238,13.1569,-7.735179,2.868710,163.740662,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.542590,-0.016578,9.800221,-0.000722,-0.001248,0.099564,1,41.38649750,2.16924238,13.1569,8.250000,159.6519,1,0,0.763111,-1.464149,-0.629776,1.567234,137,32,1,-0.817004,0.556220,1.414524,-0.007021,-0.126955,-0.034433,0.114245,0.547490,0.946434,0.772358,0.869472,0.596914,1.023261,1.527186,0.497955,0.276586,0.103907,0.519996,0.435631,0.442841,0.158693,0.025944,0.020983,0.069564,0.000000,0.000000,0.000000,0.0000,2,1,0,9,0,44,25.00
16900,CLEAN,GPS,0.850000,10,41.38648987,2.16924524,13.1946,-7.735179,2.868710,164.719971,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.526021,-0.011659,9.793076,-0.000513,-0.001318,0.099574,1,41.38648987,2.16924524,13.1946,8.250000,159.6519,1,0,0.776844,-1.491676,-0.666698,1.556047,138,32,1,-0.814381,0.544959,1.407610,-0.007128,-0.124955,-0.033796,0.114464,0.543242,0.946214,0.772121,0.871576,0.596806,1.021962,1.525461,0.498066,0.273050,0.103695,0.512901,0.435322,0.442408,0.157977,0.025276,0.020730,0.068535,0.000000,0.000000,0.000000,0.0000,2,1,0,10,0,44,25.00
17000,CLEAN,GPS,0.850000,10,41.38648224,2.16924930,13.2163,-7.735179,2.868710,165.699661,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.531387,-0.010319,9.796981,-0.000298,-0.001377,0.099585,1,41.38648224,2.16924930,13.2163,8.250000,159.6519,1,0,0.777959,-1.517029,-0.599110,1.561020,139,32,1,-0.812294,0.533829,1.400809,-0.007051,-0.123037,-0.033539,0.114506,0.539037,0.949520,0.771845,0.873340,0.596722,1.020359,1.522133,0.498074,0.269323,0.103453,0.505696,0.435039,0.441983,0.157265,0.024627,0.020482,0.067500,0.000000,0.000000,0.000000,0.0000,2,1,0,9,0,44,25.00
17100,CLEAN,GPS,0.850000,10,41.38647461,2.16925216,13.1946,-7.735179,2.868710,166.679153,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.518688,-0.023579,9.794868,-0.000079,-0.001425,0.099596,1,41.38647461,2.16925216,13.1946,8.250000,159.6519,1,0,0.819115,-1.538902,-0.639706,1.609185,140,32,1,-0.810143,0.522561,1.394124,-0.007011,-0.121084,-0.033197,0.114470,0.534502,0.951905,0.771528,0.874765,0.596660,1.018556,1.517627,0.498007,0.265435,0.103183,0.498419,0.434782,0.441564,0.156556,0.023999,0.020240,0.066462,0.000000,0.000000,0.000000,0.0000,2,1,0,9,0,44,25.00
17200,CLEAN,GPS,0.850000,10,41.38646698,2.16925597,13.1426,-7.735179,2.868710,167.659897,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.523400,-0.019225,9.807494,0.000141,-0.001461,0.099609,1,41.38646698,2.16925597,13.1426,8.250000,159.6519,1,0,0.858406,-1.558502,-0.595291,1.684072,141,32,1,-0.808155,0.511451,1.387210,-0.006851,-0.119180,-0.033129,0.114264,0.529913,0.956826,0.771169,0.875861,0.596616,1.016630,1.511702,0.497850,0.261415,0.102888,0.491108,0.434548,0.441153,0.155852,0.023394,0.020005,0.065427,0.000000,0.000000,0.000000,0.0000,2,1,0,9,0,44,25.00
17300,CLEAN,GPS,0.850000,10,41.38645935,2.16925931,13.1857,-7.735179,2.868710,168.639343,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.517770,-0.013695,9.794435,0.000359,-0.001486,0.099622,1,41.38645935,2.16925931,13.1857,8.250000,159.6519,1,0,0.853017,-1.574585,-0.596325,1.659003,142,32,1,-0.806432,0.500323,1.380700,-0.006658,-0.117299,-0.033130,0.113958,0.525228,0.962340,0.770772,0.876633,0.596585,1.014595,1.504277,0.497597,0.257289,0.102570,0.483797,0.434336,0.440749,0.155151,0.022813,0.019777,0.064399,0.000000,0.000000,0.000000,0.0000,2,1,0,10,0,44,25.00
17400,CLEAN,GPS,0.850000,10,41.38645172,2.16926360,13.0979,-7.735179,2.868710,169.620178,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.516098,-0.015759,9.808362,0.000573,-0.001498,0.099636,1,41.38645172,2.16926360,13.0979,8.250000,159.6519,1,0,0.903408,-1.588379,-0.518314,1.765652,143,32,1,-0.804801,0.489513,1.373700,-0.006304,-0.115492,-0.033529,0.113416,0.520617,0.971634,0.770338,0.877085,0.596564,1.012548,1.495789,0.497270,0.253084,0.102231,0.476519,0.434142,0.440352,0.154454,0.022257,0.019555,0.063380,0.000000,0.000000,0.000000,0.0000,2,1,0,9,0,44,25.00
17500,CLEAN,GPS,0.850000,10,41.38644409,2.16926694,13.1843,-7.735179,2.868710,170.600815,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.517135,-0.032625,9.806358,0.000780,-0.001499,0.099651,1,41.38644409,2.16926694,13.1843,8.250000,159.6519,1,0,0.869913,-1.598053,-0.530533,1.691415,144,32,1,-0.803486,0.478671,1.367362,-0.005949,-0.113711,-0.033931,0.112812,0.515963,0.980932,0.769873,0.877232,0.596550,1.010371,1.486349,0.496861,0.248824,0.101876,0.469301,0.433966,0.439963,0.153762,0.021727,0.019340,0.062375,0.000000,0.000000,0.000000,0.0000,2,1,0,9,0,44,25.00
17600,CLEAN,GPS,0.850000,10,41.38643646,2.16927052,13.1170,-7.735179,2.868710,171.582016,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.511705,-0.024087,9.812002,0.000977,-0.001487,0.099667,1,41.38643646,2.16927052,13.1170,8.250000,159.6519,1,0,0.917298,-1.606026,-0.522892,1.774514,145,32,1,-0.802083,0.467980,1.360810,-0.005566,-0.111945,-0.034428,0.112084,0.511196,0.991117,0.769379,0.877091,0.596539,1.008349,1.475776,0.496380,0.244531,0.101506,0.462170,0.433805,0.439581,0.153075,0.021223,0.019132,0.061386,0.000000,0.000000,0.000000,0.0000,2,1,0,9,0,44,25.00
17700,CLEAN,GPS,0.850000,10,41.38642883,2.16927314,13.1555,-7.735179,2.868710,172.563217,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.518691,-0.025347,9.811988,0.001163,-0.001463,0.099684,1,41.38642883,2.16927314,13.1555,8.250000,159.6519,1,0,0.916376,-1.611076,-0.596703,1.745994,146,32,1,-0.800730,0.457173,1.354805,-0.005281,-0.110144,-0.034685,0.111419,0.506145,0.998970,0.768862,0.876672,0.596530,1.006295,1.464170,0.495810,0.240225,0.101123,0.455148,0.433658,0.439207,0.152391,0.020746,0.018930,0.060416,0.000000,0.000000,0.000000,0.0000,2,1,0,9,0,44,25.00
17800,CLEAN,GPS,0.850000,10,41.38642120,2.16927528,13.1633,-7.735179,2.868710,173.545319,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.507509,-0.034137,9.821031,0.001334,-0.001428,0.099701,1,41.38642120,2.16927528,13.1633,8.250000,159.6519,1,0,0.940087,-1.615257,-0.701694,1.748648,147,32,1,-0.799323,0.446211,1.349249,-0.005134,-0.108280,-0.034597,0.110889,0.500664,1.003443,0.768329,0.875986,0.596519,1.004279,1.452049,0.495184,0.235923,0.100730,0.448256,0.433522,0.438840,0.151713,0.020295,0.018736,0.059467,0.000000,0.000000,0.000000,0.0000,2,1,0,9,0,44,25.00
17900,CLEAN,GPS,0.850000,10,41.38641357,2.16927910,13.1201,-7.735179,2.868710,174.525192,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.500187,-0.032757,9.798800,0.001490,-0.001380,0.099719,1,41.38641357,2.16927910,13.1201,8.250000,159.6519,1,0,0.960987,-1.618980,-0.653934,1.800697,148,32,1,-0.797983,0.435527,1.343515,-0.004900,-0.106475,-0.034753,0.110164,0.495269,1.010231,0.767781,0.875056,0.596504,1.002062,1.439140,0.494470,0.231639,0.100329,0.441511,0.433396,0.438481,0.151040,0.019870,0.018547,0.058540,0.000000,0.000000,0.000000,0.0000,2,1,0,9,0,44,25.00
18000,CLEAN,GPS,0.850000,10,41.38640594,2.16928267,13.0738,-7.735179,2.868710,175.504456,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.501177,-0.030664,9.792631,0.001627,-0.001322,0.099738,1,41.38640594,2.16928267,13.0738,8.250000,159.6519,1,0,0.986343,-1.619690,-0.632240,1.852048,149,32,1,-0.796648,0.425076,1.337660,-0.004622,-0.104707,-0.035045,0.109300,0.489883,1.018316,0.767219,0.873896,0.596483,0.999750,1.425545,0.493673,0.227389,0.099922,0.434926,0.433279,0.438129,0.150372,0.019470,0.018366,0.057637,0.000000,0.000000,0.000000,0.0000,2,1,0,10,0,44,25.00
18100,CLEAN,GPS,0.850000,10,41.38639832,2.16928625,13.0578,-7.735179,2.868710,176.485428,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.498031,-0.028234,9.809779,0.001745,-0.001253,0.099757,1,41.38639832,2.16928625,13.0578,8.250000,159.6519,1,0,0.991829,-1.617836,-0.613625,1.869058,150,32,1,-0.795383,0.414842,1.331851,-0.004310,-0.102981,-0.035449,0.108319,0.484545,1.027485,0.766644,0.872520,0.596452,0.997548,1.411544,0.492819,0.223185,0.099510,0.428514,0.433169,0.437784,0.149710,0.019095,0.018191,0.056759,0.000000,0.000000,0.000000,0.0000,2,1,0,9,0,44,25.00
18200,CLEAN,GPS,0.850000,10,41.38639069,2.16928983,13.0632,-7.735179,2.868710,177.466721,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.491059,-0.037314,9.812935,0.001842,-0.001174,0.099777,1,41.38639069,2.16928983,13.0632,8.250000,159.6519,1,0,0.983271,-1.613792,-0.598007,1.862546,151,32,1,-0.794231,0.404814,1.326195,-0.003973,-0.101299,-0.035945,0.107239,0.479282,1.037544,0.766061,0.870947,0.596411,0.995348,1.397291,0.491908,0.219037,0.099096,0.422285,0.433065,0.437447,0.149053,0.018745,0.018022,0.055906,0.000000,0.000000,0.000000,0.0000,2,1,0,9,0,44,25.00
18300,CLEAN,GPS,0.850000,10,41.38638306,2.16929293,13.1148,-7.735179,2.868710,178.447006,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.485096,-0.029204,9.802795,0.001916,-0.001085,0.099798,1,41.38638306,2.16929293,13.1148,8.250000,159.6519,1,0,0.954980,-1.607834,-0.625061,1.809345,152,32,1,-0.793279,0.394868,1.321006,-0.003662,-0.099638,-0.036372,0.106195,0.473989,1.046959,0.765474,0.869198,0.596357,0.993192,1.382485,0.490927,0.214956,0.098681,0.416243,0.432966,0.437117,0.148402,0.018417,0.017859,0.055080,0.000000,0.000000,0.000000,0.0000,2,1,0,9,0,44,25.00
18400,CLEAN,GPS,0.850000,10,41.38637543,2.16929698,13.0849,-7.735179,2.868710,179.427139,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.491502,-0.035682,9.801394,0.001968,-0.000988,0.099819,1,41.38637543,2.16929698,13.0849,8.250000,159.6519,1,0,0.959108,-1.601051,-0.570053,1.839664,153,32,1,-0.792331,0.385262,1.315676,-0.003287,-0.098042,-0.037019,0.104937,0.468906,1.058523,0.764886,0.867282,0.596290,0.990924,1.367415,0.489875,0.210948,0.098266,0.410396,0.432872,0.436794,0.147757,0.018112,0.017702,0.054280,0.000000,0.000000,0.000000,0.0000,2,1,0,9,0,44,25.00
18500,CLEAN,GPS,0.850000,10,41.38636780,2.16929913,13.0515,-7.735179,2.868710,180.407135,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.483527,-0.023701,9.799975,0.001995,-0.000882,0.099841,1,41.38636780,2.16929913,13.0515,8.250000,159.6519,1,0,0.993610,-1.591583,-0.682045,1.870887,154,32,1,-0.791351,0.375638,1.310575,-0.003030,-0.096390,-0.037336,0.103927,0.463385,1.066890,0.764295,0.865215,0.596208,0.988808,1.351944,0.488768,0.207021,0.097853,0.404747,0.432780,0.436479,0.147118,0.017828,0.017550,0.053507,0.000000,0.000000,0.000000,0.0000,2,1,0,9,0,44,25.00
18600,CLEAN,GPS,0.850000,10,41.38636017,2.16930270,13.0700,-7.735179,2.868710,181.389648,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.483156,-0.039381,9.825150,0.001998,-0.000770,0.099864,1,41.38636017,2.16930270,13.0700,8.250000,159.6519,1,0,0.971033,-1.582123,-0.660862,1.846875,155,32,1,-0.790497,0.366250,1.305645,-0.002749,-0.094791,-0.037746,0.102820,0.458009,1.076184,0.763708,0.863005,0.596108,0.986695,1.336731,0.487625,0.203179,0.097442,0.399299,0.432691,0.436171,0.146485,0.017564,0.017404,0.052760,0.000000,0.000000,0.000000,0.0000,2,1,0,9,0,44,25.00
18700,CLEAN,GPS,0.850000,10,41.38635254,2.16930628,13.0887,-7.735179,2.868710,182.370361,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.472560,-0.031929,9.807077,0.001978,-0.000651,0.099887,1,41.38635254,2.16930628,13.0887,8.250000,159.6519,1,0,0.948834,-1.571152,-0.642887,1.823101,156,32,1,-0.789754,0.357097,1.300880,-0.002449,-0.093240,-0.038233,0.101628,0.452776,1.086252,0.763127,0.860680,0.595992,0.984566,1.321255,0.486425,0.199426,0.097034,0.394052,0.432604,0.435870,0.145859,0.017320,0.017263,0.052039,0.000000,0.000000,0.000000,0.0000,2,1,0,10,0,44,25.00
18800,CLEAN,GPS,0.850000,10,41.38634491,2.16930890,13.0926,-7.735179,2.868710,183.352707,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.478290,-0.023099,9.823424,0.001933,-0.000527,0.099911,1,41.38634491,2.16930890,13.0926,8.250000,159.6519,1,0,0.951363,-1.558754,-0.707367,1.814693,157,32,1,-0.789113,0.348022,1.296379,-0.002208,-0.091680,-0.038550,0.100589,0.447342,1.094681,0.762551,0.858245,0.595857,0.982512,1.305670,0.485172,0.195766,0.096630,0.389006,0.432518,0.435576,0.145239,0.017093,0.017128,0.051345,0.000000,0.000000,0.000000,0.0000,2,1,0,10,0,44,25.00
18900,CLEAN,GPS,0.850000,10,41.38633728,2.16931319,13.0368,-7.735179,2.868710,184.334991,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.471322,-0.022827,9.822870,0.001865,-0.000398,0.099935,1,41.38633728,2.16931319,13.0368,8.250000,159.6519,1,0,0.958004,-1.546143,-0.624908,1.865180,158,32,1,-0.788344,0.339382,1.291538,-0.001894,-0.090196,-0.039141,0.099239,0.442245,1.105820,0.761984,0.855712,0.595704,0.980444,1.290144,0.483879,0.192201,0.096230,0.384160,0.432434,0.435290,0.144625,0.016884,0.016996,0.050675,0.000000,0.000000,0.000000,0.0000,2,1,0,9,0,44,25.00
19000,CLEAN,GPS,0.850000,10,41.38632965,2.16931701,13.0315,-7.735179,2.868710,185.317184,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.461094,-0.026663,9.821877,0.001774,-0.000267,0.099960,1,41.38632965,2.16931701,13.0315,8.250000,159.6519,1,0,0.943005,-1.530685,-0.592880,1.861576,159,32,1,-0.787592,0.331039,1.286706,-0.001557,-0.088765,-0.039836,0.097768,0.437352,1.118031,0.761427,0.853095,0.595531,0.978414,1.274731,0.482553,0.188733,0.095835,0.379512,0.432349,0.435010,0.144018,0.016690,0.016870,0.050031,0.000000,0.000000,0.000000,0.0000,2,1,0,10,0,44,25.00
19100,CLEAN,GPS,0.850000,10,41.38632202,2.16932034,13.0182,-7.735179,2.868710,186.299042,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.456646,-0.025627,9.818501,0.001662,-0.000133,0.099985,1,41.38632202,2.16932034,13.0182,8.250000,159.6519,1,0,0.939788,-1.513634,-0.605499,1.865386,160,32,1,-0.786866,0.322910,1.281934,-0.001236,-0.087356,-0.040508,0.096310,0.432478,1.130068,0.760879,0.850405,0.595339,0.976406,1.259339,0.481189,0.185362,0.095446,0.375058,0.432265,0.434738,0.143419,0.016511,0.016748,0.049411,0.000000,0.000000,0.000000,0.0000,2,1,0,9,0,44,25.00
19200,CLEAN,GPS,0.850000,10,41.38631439,2.16932368,13.0267,-7.735179,2.868710,187.278748,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.462997,-0.034105,9.796988,0.001530,0.000002,0.100011,1,41.38631439,2.16932368,13.0267,8.250000,159.6519,1,0,0.922860,-1.495674,-0.617359,1.846170,161,32,1,-0.786221,0.314979,1.277315,-0.000931,-0.085974,-0.041154,0.094881,0.427653,1.141903,0.760342,0.847651,0.595126,0.974190,1.243983,0.479772,0.182090,0.095062,0.370796,0.432181,0.434472,0.142826,0.016346,0.016630,0.048814,0.000000,0.000000,0.000000,0.0000,2,1,0,10,0,44,25.00
19300,CLEAN,GPS,0.850000,10,41.38630676,2.16932607,13.0158,-7.735179,2.868710,188.259430,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.455882,-0.036423,9.806881,0.001380,0.000137,0.100037,1,41.38630676,2.16932607,13.0158,8.250000,159.6519,1,0,0.933025,-1.477081,-0.708118,1.846681,162,32,1,-0.785707,0.307106,1.272910,-0.000695,-0.084570,-0.041575,0.093701,0.422527,1.151569,0.759811,0.844840,0.594894,0.972057,1.228866,0.478336,0.178916,0.094685,0.366722,0.432097,0.434213,0.142240,0.016193,0.016515,0.048241,0.000000,0.000000,0.000000,0.0000,2,1,0,10,0,44,25.00
19400,CLEAN,GPS,0.850000,10,41.38629913,2.16933012,13.0514,-7.735179,2.868710,189.238480,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.452971,-0.027718,9.790436,0.001212,0.000270,0.100064,1,41.38629913,2.16933012,13.0514,8.250000,159.6519,1,0,0.886343,-1.458900,-0.648941,1.799566,163,32,1,-0.785255,0.299543,1.268615,-0.000423,-0.083239,-0.042149,0.092349,0.417772,1.162785,0.759288,0.841983,0.594641,0.969846,1.213763,0.476858,0.175839,0.094314,0.362832,0.432013,0.433962,0.141661,0.016053,0.016405,0.047689,0.000000,0.000000,0.000000,0.0000,2,1,0,10,0,44,25.00
19500,CLEAN,GPS,0.850000,10,41.38629150,2.16933250,13.0089,-7.735179,2.868710,190.218689,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.454704,-0.019727,9.802048,0.001030,0.000402,0.100091,1,41.38629150,2.16933250,13.0089,8.250000,159.6519,1,0,0.914997,-1.439384,-0.736626,1.832808,164,32,1,-0.784871,0.292070,1.264362,-0.000212,-0.081882,-0.042525,0.091218,0.412694,1.172087,0.758773,0.839086,0.594369,0.967690,1.198818,0.475354,0.172860,0.093949,0.359122,0.431928,0.433716,0.141089,0.015924,0.016298,0.047160,0.000000,0.000000,0.000000,0.0000,2,1,0,9,0,44,25.00
19600,CLEAN,GPS,0.850000,10,41.38628387,2.16933560,12.9471,-7.735179,2.868710,191.198029,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.462847,-0.037126,9.793468,0.000836,0.000530,0.100118,1,41.38628387,2.16933560,12.9471,8.250000,159.6519,1,0,0.939404,-1.420090,-0.754044,1.882391,165,32,1,-0.784427,0.284835,1.259934,-0.000014,-0.080538,-0.042886,0.090082,0.407572,1.181256,0.758266,0.836155,0.594076,0.965305,1.184267,0.473822,0.169975,0.093590,0.355586,0.431843,0.433478,0.140525,0.015804,0.016195,0.046650,0.000000,0.000000,0.000000,0.0000,2,1,0,10,0,44,25.00
19700,CLEAN,GPS,0.850000,10,41.38627625,2.16933894,12.9787,-7.735179,2.868710,192.176880,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.459924,-0.025037,9.788551,0.000631,0.000654,0.100146,1,41.38627625,2.16933894,12.9787,8.250000,159.6519,1,0,0.902331,-1.399895,-0.749088,1.834788,166,32,1,-0.784111,0.277797,1.255701,0.000183,-0.079235,-0.043259,0.088938,0.402596,1.190595,0.757762,0.833202,0.593764,0.962913,1.169847,0.472263,0.167185,0.093238,0.352222,0.431757,0.433246,0.139967,0.015695,0.016095,0.046161,0.000000,0.000000,0.000000,0.0000,2,1,0,9,0,44,25.00
19800,CLEAN,GPS,0.850000,10,41.38626862,2.16934323,12.9935,-7.735179,2.868710,193.157013,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.447620,-0.023339,9.801279,0.000419,0.000773,0.100174,1,41.38626862,2.16934323,12.9935,8.250000,159.6519,1,0,0.859747,-1.379395,-0.665096,1.806002,167,32,1,-0.783738,0.271117,1.251427,0.000423,-0.078011,-0.043822,0.087551,0.398085,1.201886,0.757262,0.830233,0.593433,0.960630,1.155811,0.470705,0.164488,0.092892,0.349024,0.431670,0.433020,0.139417,0.015593,0.015998,0.045692,0.000000,0.000000,0.000000,0.0000,2,1,0,9,0,44,25.00
